disclosure_id,tx_id,disclosed_at,disclosed_fee,disclosed_fx_rate,disclosed_receive_amount,disclosed_delivery_window,receipt_sent_at,cancellation_deadline,created_at
DSC_4E261B7399E1,TXN_8B0B348CFBB1,2025-06-18T01:01:12.213307,6.64,2043.852495,4085354.56,Within 1 hour,2025-06-18T01:46:44.578308,2025-06-18T01:40:12.213307,2026-03-24 16:14:12
DSC_313F083CCBCF,TXN_1910A3DA2317,2026-03-08T03:42:12.213307,1.07,84.387627,168651.2,Within 2 hours,2026-03-08T04:50:26.543512,2026-03-08T04:13:12.213307,2026-03-24 16:14:12
DSC_5EF777E94CF8,TXN_0804365A0860,2025-07-19T12:39:12.213307,4.29,56.335519,76085.63,Within 24 hours,2025-07-19T20:27:53.685147,2025-07-19T13:12:12.213307,2026-03-24 16:14:12
DSC_2F4D5193BB95,TXN_2CFE085E645A,2025-08-13T17:21:12.213307,5.54,166.726128,233294.87,Within 24 hours,2025-08-14T11:24:50.886927,2025-08-13T17:53:12.213307,2026-03-24 16:14:12
DSC_45FBC1E92935,TXN_E345F63EA11A,2025-11-08T21:45:12.213307,2.15,83.73367,17534.67,Within 2 hours,2025-11-08T22:50:18.984512,2025-11-08T22:16:12.213307,2026-03-24 16:14:12
DSC_0136ACA62255,TXN_2146DDE59280,2025-04-11T01:44:12.213307,6.92,2089.170393,1023296.55,Within 2 business days,2025-04-12T09:11:41.938835,2025-04-11T02:22:12.213307,2026-03-24 16:14:12
DSC_E9155F739A0F,TXN_CEC53CF8C40A,2026-01-22T09:56:12.213307,5.58,56.559001,3728.37,Within 30 minutes,2026-01-22T10:51:44.986745,2026-01-22T10:28:12.213307,2026-03-24 16:14:12
DSC_CD66B40C211F,TXN_9058F25F2724,2026-02-14T19:00:12.213307,6.15,2028.995387,3726270.32,Within 1 hour,2026-02-14T19:59:34.542063,2026-02-14T19:37:12.213307,2026-03-24 16:14:12
DSC_707648933262,TXN_B57ED17F373D,2026-01-04T18:05:12.213307,7.11,2078.159744,2205447.03,Within 2 business days,2026-01-06T15:08:40.810655,2026-01-04T18:37:12.213307,2026-03-24 16:14:12
DSC_679C5E7767DF,TXN_B1E4E79D700A,2025-12-11T10:20:12.213307,3.48,17.928717,22161.69,Within 1 hour,2025-12-11T11:21:57.950869,2025-12-11T10:54:12.213307,2026-03-24 16:14:12
DSC_099533080262,TXN_ACE8EDA881CA,2026-03-11T22:13:12.213307,5.89,56.126137,109001.45,Within 1 hour,2026-03-11T23:12:31.428974,2026-03-11T22:52:12.213307,2026-03-24 16:14:12
DSC_5BB9B47145B0,TXN_E90C2BF98802,2025-05-15T18:01:12.213307,3.12,169.507041,250212.73,Within 24 hours,,2025-05-15T18:38:12.213307,2026-03-24 16:14:12
DSC_B05ACF1B4762,TXN_A450C25C8776,2025-04-19T04:20:12.213307,3.14,57.173125,6010.61,Within 24 hours,2025-04-19T21:55:06.052471,2025-04-19T04:55:12.213307,2026-03-24 16:14:12
DSC_12041D29D3F3,TXN_369A7A17A53D,2025-09-15T12:08:12.213307,4.6,171.240945,189645.92,Within 15 minutes,2025-09-15T12:32:58.888666,2025-09-15T12:41:12.213307,2026-03-24 16:14:12
DSC_F51AF1D64BCD,TXN_60D72608B3D3,2026-01-25T18:48:12.213307,4.06,167.650834,182286.75,Within 15 minutes,2026-01-25T19:21:09.363629,2026-01-25T19:25:12.213307,2026-03-24 16:14:12
DSC_C491A8CD0AA5,TXN_7D2021243532,2025-05-29T12:22:12.213307,3.92,18.186899,34750.8,Within 4 hours,2025-05-29T14:35:27.304628,2025-05-29T12:58:12.213307,2026-03-24 16:14:12
DSC_FC1C60D3A9B1,TXN_3FA9B350BEED,2026-02-04T07:15:12.213307,2.92,17.730889,3682.17,Within 1 hour,2026-02-04T08:15:17.730832,2026-02-04T07:46:12.213307,2026-03-24 16:14:12
DSC_DA96B3B2FE25,TXN_05CE41C31629,2025-09-29T22:38:12.213307,2.19,83.768293,158520.6,Within 2 hours,,2025-09-29T23:10:12.213307,2026-03-24 16:14:12
DSC_D82D03EB3DE1,TXN_DE679932A261,2026-03-03T11:53:12.213307,3.21,56.290929,45458.3,Within 24 hours,2026-03-03T22:19:11.711561,2026-03-03T12:25:12.213307,2026-03-24 16:14:12
DSC_563CB390A0D1,TXN_2915314022FF,2026-01-16T11:54:12.213307,7.65,2042.34371,1903423.49,Within 1 hour,,2026-01-16T12:31:12.213307,2026-03-24 16:14:12
DSC_49E49F579004,TXN_F0BCFE482B65,2025-11-26T21:09:12.213307,5.51,56.189947,105340.98,Within 24 hours,2025-11-27T17:27:34.926124,2025-11-26T21:47:12.213307,2026-03-24 16:14:12
DSC_767907D2DF5D,TXN_04E1D4DAFD67,2025-07-10T06:40:12.213307,5.12,169.449904,124649.04,Within 15 minutes,2025-07-10T07:05:02.426054,2025-07-10T07:15:12.213307,2026-03-24 16:14:12
DSC_2E323DAF3385,TXN_D93F618F3157,2025-05-12T04:39:12.213307,7.47,2066.466238,1922516.2,Within 1 hour,2025-05-12T05:55:31.099026,2025-05-12T05:18:12.213307,2026-03-24 16:14:12
DSC_2913FBA57899,TXN_71C9D83DF8C5,2025-12-25T15:34:12.213307,3.79,56.743331,18910.28,Within 24 hours,,2025-12-25T16:05:12.213307,2026-03-24 16:14:12
DSC_DE6D6CF360BE,TXN_93249708E31F,2025-08-17T01:16:12.213307,4.98,2038.191123,2998118,Within 1 hour,2025-08-17T01:55:34.774170,2025-08-17T01:47:12.213307,2026-03-24 16:14:12
DSC_BB45F0226C7D,TXN_99E9547031EB,2025-05-31T07:45:12.213307,3.71,17.922325,2573.65,Within 1 hour,2025-05-31T08:31:24.353859,2025-05-31T08:21:12.213307,2026-03-24 16:14:12
DSC_CB49AA898AD5,TXN_A04D055C65D9,2025-08-10T00:57:12.213307,6.55,2087.119763,3964275.28,Within 1 hour,,2025-08-10T01:30:12.213307,2026-03-24 16:14:12
DSC_EC26A1D436B1,TXN_15999C7D3115,2025-04-21T02:36:12.213307,5.98,57.047451,21763.6,Within 30 minutes,2025-04-21T02:50:08.241601,2025-04-21T03:07:12.213307,2026-03-24 16:14:12
DSC_04BA2AB1AE05,TXN_CBD126D6281E,2025-12-31T01:44:12.213307,4.39,56.202582,80200.52,Within 1 hour,2025-12-31T02:55:47.439508,2025-12-31T02:19:12.213307,2026-03-24 16:14:12
DSC_261E1C9123D7,TXN_507DF344EB7E,2025-06-24T01:04:12.213307,4.85,171.173949,29219.39,Within 24 hours,2025-06-24T12:43:56.710636,2025-06-24T01:39:12.213307,2026-03-24 16:14:12
DSC_8F8958E7B7B5,TXN_EE04BA8340AD,2025-08-08T17:57:12.213307,4.17,2085.545224,3065021.54,Within 1 hour,2025-08-08T18:56:51.957723,2025-08-08T18:29:12.213307,2026-03-24 16:14:12
DSC_343ABFD9B91B,TXN_209AE6D8BFAE,2025-04-03T13:47:12.213307,2.52,17.641835,18887.35,Within 1 hour,,2025-04-03T14:25:12.213307,2026-03-24 16:14:12
DSC_CA741B7DC7D1,TXN_B2F78930E662,2025-10-12T03:58:12.213307,6.92,2057.735209,3863459.59,Within 2 business days,2025-10-13T20:07:38.990551,2025-10-12T04:33:12.213307,2026-03-24 16:14:12
DSC_DA5234AB804A,TXN_48BB2D038ECC,2025-06-21T04:02:12.213307,4.28,167.164395,81681.54,Within 24 hours,,2025-06-21T04:39:12.213307,2026-03-24 16:14:12
DSC_22F6FAE98779,TXN_A4C67612CF2B,2025-06-01T07:53:12.213307,4.14,17.939205,15960.33,Within 4 hours,2025-06-01T10:34:35.249345,2025-06-01T08:26:12.213307,2026-03-24 16:14:12
DSC_8FB2B394910B,TXN_432F1C369078,2025-09-22T22:19:12.213307,7.62,2054.724496,3805945.64,Within 2 business days,2025-09-23T20:02:24.337843,2025-09-22T22:52:12.213307,2026-03-24 16:14:12
DSC_758D68C01753,TXN_FFB9501D80EE,2026-02-24T21:14:12.213307,4.21,2010.460953,1776503.61,Within 1 hour,2026-02-24T21:57:14.354325,2026-02-24T21:53:12.213307,2026-03-24 16:14:12
DSC_6734BF2B80AE,TXN_01363E607BD2,2026-03-15T08:11:12.213307,5.59,2056.533993,1069459.37,Within 1 hour,,2026-03-15T08:51:12.213307,2026-03-24 16:14:12
DSC_ABAA9C6B5B6B,TXN_ECB27C1DF35C,2025-07-13T06:44:12.213307,6.68,2079.457002,1073457.29,Within 1 hour,,2025-07-13T07:23:12.213307,2026-03-24 16:14:12
DSC_AC363CCB7CC8,TXN_CFDADE1C224B,2025-12-30T19:35:12.213307,5.26,2055.379963,3862922.21,Within 2 business days,,2025-12-30T20:10:12.213307,2026-03-24 16:14:12
DSC_CAF5618504D4,TXN_D33AD63145BD,2025-12-28T11:38:12.213307,2.1,83.571213,73649.64,Within 2 hours,2025-12-28T12:54:24.244108,2025-12-28T12:10:12.213307,2026-03-24 16:14:12
DSC_865B9244D878,TXN_DC11F277D678,2026-02-20T02:41:12.213307,7.17,2026.934642,2194683.75,Within 1 hour,,2026-02-20T03:12:12.213307,2026-03-24 16:14:12
DSC_9C57D23952E9,TXN_C9959ADFE833,2025-07-23T19:33:12.213307,6.5,2013.277368,2341099.32,Within 2 business days,2025-07-24T18:09:39.862398,2025-07-23T20:08:12.213307,2026-03-24 16:14:12
DSC_6A7BEF2B6285,TXN_B45796629896,2025-04-29T10:26:12.213307,5.88,58.198804,31624.07,Within 1 hour,2025-04-29T11:27:30.081131,2025-04-29T10:57:12.213307,2026-03-24 16:14:12
DSC_5E8913015ABC,TXN_E65B71FBE51B,2025-12-24T10:34:12.213307,7.18,2049.835881,296119.29,Within 1 hour,2025-12-24T11:27:29.543433,2025-12-24T11:07:12.213307,2026-03-24 16:14:12
DSC_43D8655A8E37,TXN_73A2D440B408,2026-03-14T03:41:12.213307,3.82,18.206142,33924.23,Within 4 hours,,2026-03-14T04:17:12.213307,2026-03-24 16:14:12
DSC_9145BFC6C7FE,TXN_DEAC43B97E9B,2025-10-18T22:36:12.213307,6.61,2079.329658,2053088.52,Within 1 hour,2025-10-18T23:43:19.596188,2025-10-18T23:09:12.213307,2026-03-24 16:14:12
DSC_BB8579F1DB5C,TXN_ADC5A2E7C8B1,2025-04-05T16:49:12.213307,1.95,84.078346,37165.99,Within 2 hours,2025-04-05T17:50:04.228264,2025-04-05T17:21:12.213307,2026-03-24 16:14:12
DSC_BA37618FEF9D,TXN_F8EFE42A5314,2026-03-19T22:15:12.213307,5.72,2087.21435,990111.87,Within 1 hour,2026-03-19T23:11:25.996364,2026-03-19T22:55:12.213307,2026-03-24 16:14:12
DSC_F1D721F6B8D6,TXN_ABCF9A44FDF5,2025-10-22T22:00:12.213307,3.47,82.195108,161339.13,Within 2 hours,2025-10-22T23:03:25.924559,2025-10-22T22:36:12.213307,2026-03-24 16:14:12
DSC_6EA831922E6E,TXN_EC2053B48EC2,2026-03-16T10:07:12.213307,4.23,58.03183,27467.63,Within 24 hours,,2026-03-16T10:47:12.213307,2026-03-24 16:14:12
DSC_7A45C77606C3,TXN_905E11BF02F4,2025-12-29T22:53:12.213307,4.49,2067.15089,1035601.25,Within 1 hour,,2025-12-29T23:28:12.213307,2026-03-24 16:14:12
DSC_600F660D391F,TXN_3DE59D9916E7,2025-07-29T10:38:12.213307,6.87,2077.547654,331514.28,Within 2 business days,,2025-07-29T11:11:12.213307,2026-03-24 16:14:12
DSC_A758C378901C,TXN_E0CC111C28CA,2025-08-31T12:33:12.213307,5.27,57.491938,41900.7,Within 24 hours,2025-09-01T05:42:57.658399,2025-08-31T13:08:12.213307,2026-03-24 16:14:12
DSC_CE608109166D,TXN_B91F173EAC40,2025-08-26T07:43:12.213307,2.91,84.905625,38658.38,Within 2 hours,2025-08-26T09:27:34.953716,2025-08-26T08:20:12.213307,2026-03-24 16:14:12
DSC_F2CCD6F7C527,TXN_045008C2616D,2025-09-18T11:57:12.213307,4.41,2081.914002,3928405.17,Within 1 hour,,2025-09-18T12:29:12.213307,2026-03-24 16:14:12
DSC_9E327DB39FA8,TXN_5DEFF4C1CE7E,2025-08-14T14:29:12.213307,3.56,57.455752,77563.54,Within 1 hour,2025-08-14T15:08:51.695746,2025-08-14T15:02:12.213307,2026-03-24 16:14:12
DSC_4D20001E9599,TXN_A6E2FB1A7835,2025-11-04T21:45:12.213307,4.06,56.724648,41835,Within 24 hours,,2025-11-04T22:17:12.213307,2026-03-24 16:14:12
DSC_D40069CF8180,TXN_6AAB0279FF76,2025-09-11T07:20:12.213307,4.91,57.561082,68845.36,Within 24 hours,2025-09-11T15:53:07.650771,2025-09-11T07:53:12.213307,2026-03-24 16:14:12
DSC_95378E3D7163,TXN_CB35B9A87FE5,2025-11-11T07:02:12.213307,3.02,56.384659,82159.21,Within 24 hours,2025-11-12T01:26:42.924084,2025-11-11T07:33:12.213307,2026-03-24 16:14:12
DSC_AFC94BEBEA81,TXN_97554AC89582,2025-10-30T05:42:12.213307,3.54,166.634309,251427.84,Within 24 hours,2025-10-31T02:22:35.186088,2025-10-30T06:19:12.213307,2026-03-24 16:14:12
DSC_48F070932283,TXN_2C4D54F24114,2025-06-20T02:48:12.213307,3.71,168.786351,160525.95,Within 24 hours,2025-06-21T00:01:21.167689,2025-06-20T03:21:12.213307,2026-03-24 16:14:12
DSC_CA68B9959F8C,TXN_DE00A1CB8414,2025-05-06T20:13:12.213307,3.7,83.445882,123455.68,Within 2 hours,2025-05-06T22:31:39.250204,2025-05-06T20:52:12.213307,2026-03-24 16:14:12
DSC_E0883FDB5680,TXN_67E41FB9FDC1,2026-02-10T02:29:12.213307,5.1,169.087329,50359.28,Within 15 minutes,2026-02-10T02:52:06.648887,2026-02-10T03:07:12.213307,2026-03-24 16:14:12
DSC_CF6BBA27B835,TXN_DB67477D9D09,2025-11-17T22:37:12.213307,2.83,17.56726,26224.41,Within 1 hour,,2025-11-17T23:13:12.213307,2026-03-24 16:14:12
DSC_919301E572D7,TXN_521273AF7EEC,2025-12-20T02:46:12.213307,4.63,2017.784443,2573179.61,Within 2 business days,,2025-12-20T03:26:12.213307,2026-03-24 16:14:12
DSC_357824CCF7E8,TXN_C4744DA4B23C,2025-09-09T22:52:12.213307,5.73,167.912655,162290.94,Within 24 hours,2025-09-10T15:51:50.737348,2025-09-09T23:30:12.213307,2026-03-24 16:14:12
DSC_B5E3ACA9280A,TXN_FFF3AC982857,2026-01-22T21:24:12.213307,5.32,2020.670949,4033117.77,Within 2 business days,,2026-01-22T22:01:12.213307,2026-03-24 16:14:12
DSC_9CD5F865BD36,TXN_8953E8C4A059,2025-07-11T14:28:12.213307,5.33,58.250049,60270.16,Within 1 hour,,2025-07-11T15:07:12.213307,2026-03-24 16:14:12
DSC_D89F52956CB5,TXN_D52EBDDBBF30,2025-09-23T05:51:12.213307,1.49,84.670468,92257.79,Within 2 hours,2025-09-23T07:45:39.566857,2025-09-23T06:25:12.213307,2026-03-24 16:14:12
DSC_2CC544BDFFA4,TXN_7655C526BC1D,2025-03-31T08:00:12.213307,5.62,170.778029,41589.57,Within 24 hours,2025-04-01T04:56:36.221644,2025-03-31T08:35:12.213307,2026-03-24 16:14:12
DSC_075737E28551,TXN_A5E0529038EB,2025-03-24T21:00:12.213307,3.7,56.955986,15208.39,Within 30 minutes,2025-03-24T21:56:38.265637,2025-03-24T21:32:12.213307,2026-03-24 16:14:12
DSC_FB89FF985EF4,TXN_EFE066496633,2025-09-26T11:45:12.213307,5.33,56.097219,13527.84,Within 24 hours,2025-09-27T02:23:37.957319,2025-09-26T12:25:12.213307,2026-03-24 16:14:12
DSC_15D6551DC563,TXN_35B3A1718D2A,2025-04-29T16:08:12.213307,2.41,84.573643,112817.01,Within 2 hours,2025-04-29T17:21:21.959840,2025-04-29T16:42:12.213307,2026-03-24 16:14:12
DSC_802360D2FAA6,TXN_DD1462387B9C,2025-08-27T03:52:12.213307,3.32,169.911879,214894.35,Within 15 minutes,2025-08-27T04:23:51.812405,2025-08-27T04:28:12.213307,2026-03-24 16:14:12
DSC_88B808A816B0,TXN_7D6E7B6DA8D3,2025-08-07T11:20:12.213307,3.91,18.102883,12844,Within 1 hour,2025-08-07T12:31:07.192255,2025-08-07T12:00:12.213307,2026-03-24 16:14:12
DSC_01C2D6FF8E91,TXN_3B0E87DA049E,2026-02-23T15:50:12.213307,6.52,2080.246061,548893.73,Within 1 hour,,2026-02-23T16:28:12.213307,2026-03-24 16:14:12
DSC_E4FB20190F41,TXN_0BA9D4844183,2025-04-16T08:00:12.213307,1.46,81.948354,149041.11,Within 2 hours,2025-04-16T10:08:54.118523,2025-04-16T08:39:12.213307,2026-03-24 16:14:12
DSC_29799E4D9DBD,TXN_BBB6DBD60CEC,2026-02-15T17:16:12.213307,5.98,171.320775,262905.43,Within 24 hours,,2026-02-15T17:48:12.213307,2026-03-24 16:14:12
DSC_2F34BED7AA98,TXN_3324DA99F6B5,2025-08-24T18:38:12.213307,5.95,2067.308136,3935761.9,Within 2 business days,2025-08-25T21:10:43.572652,2025-08-24T19:14:12.213307,2026-03-24 16:14:12
DSC_B26FE8D305B5,TXN_CC18DCB90E1D,2025-04-06T00:45:12.213307,4.56,171.312566,276844.53,Within 24 hours,2025-04-06T12:44:12.551018,2025-04-06T01:17:12.213307,2026-03-24 16:14:12
DSC_589671867DAB,TXN_8C96E3775A0C,2025-06-01T16:29:12.213307,6.02,2045.316507,3301140.84,Within 1 hour,2025-06-01T17:34:27.554869,2025-06-01T17:01:12.213307,2026-03-24 16:14:12
DSC_29032D1E95C3,TXN_1008347E6F35,2025-12-25T04:13:12.213307,3.79,171.090903,268480.98,Within 15 minutes,2025-12-25T04:25:23.894556,2025-12-25T04:49:12.213307,2026-03-24 16:14:12
DSC_5392DB73DAF1,TXN_6EB730BAC844,2025-03-24T11:56:12.213307,3.16,171.629955,43710.72,Within 15 minutes,2025-03-24T12:26:26.883716,2025-03-24T12:33:12.213307,2026-03-24 16:14:12
DSC_A9283AD0531E,TXN_A2B4A3AE7D02,2025-05-20T05:14:12.213307,5.92,168.329397,76100.04,Within 24 hours,,2025-05-20T05:45:12.213307,2026-03-24 16:14:12
DSC_E4A9B7975E62,TXN_3D8A0F75DA3B,2026-01-02T14:11:12.213307,3.5,171.108473,84149.44,Within 24 hours,2026-01-02T21:52:30.794000,2026-01-02T14:46:12.213307,2026-03-24 16:14:12
DSC_1D0E9B3C9009,TXN_DD5437815886,2025-08-08T07:07:12.213307,3.83,56.734847,12258.13,Within 1 hour,2025-08-08T08:13:24.445272,2025-08-08T07:43:12.213307,2026-03-24 16:14:12
DSC_3D24BD328EDC,TXN_53B04B997B98,2026-03-16T21:04:12.213307,5.82,166.33206,318406.14,Within 24 hours,2026-03-17T15:36:17.642436,2026-03-16T21:41:12.213307,2026-03-24 16:14:12
DSC_B6747662A268,TXN_C56D47364CE9,2026-03-21T03:03:12.213307,4.2,170.064716,8829.76,Within 24 hours,2026-03-21T16:51:33.951920,2026-03-21T03:35:12.213307,2026-03-24 16:14:12
DSC_AABDBE7BF420,TXN_C8C99FC752CC,2025-12-30T21:03:12.213307,3.09,170.435927,73432.32,Within 24 hours,2025-12-31T14:13:54.224611,2025-12-30T21:34:12.213307,2026-03-24 16:14:12
DSC_157AFD891E4C,TXN_8817FE99714E,2025-12-19T14:09:12.213307,4.78,17.604083,18685.15,Within 4 hours,2025-12-19T16:52:31.364845,2025-12-19T14:41:12.213307,2026-03-24 16:14:12
DSC_B1C7A3241874,TXN_06955CD8EEB1,2026-03-15T14:04:12.213307,4.84,170.934869,333420.43,Within 24 hours,,2026-03-15T14:35:12.213307,2026-03-24 16:14:12
DSC_4368C3F6BBAA,TXN_C9645D018205,2025-04-03T09:53:12.213307,1.99,82.228779,101970.26,Within 2 hours,,2025-04-03T10:25:12.213307,2026-03-24 16:14:12
DSC_98ADEC663CB9,TXN_1598899FF72F,2025-05-16T06:19:12.213307,5.09,168.711502,85508.05,Within 24 hours,2025-05-17T01:14:29.817391,2025-05-16T06:55:12.213307,2026-03-24 16:14:12
DSC_8709018A2C0E,TXN_53576E0B9AB9,2025-12-26T23:52:12.213307,2.06,83.792135,60792.03,Within 2 hours,2025-12-27T01:30:57.589672,2025-12-27T00:31:12.213307,2026-03-24 16:14:12
DSC_B8A7A6975B3F,TXN_CFA882BF3820,2025-04-23T12:59:12.213307,3.67,56.31749,18819.62,Within 1 hour,2025-04-23T13:38:43.952613,2025-04-23T13:31:12.213307,2026-03-24 16:14:12
DSC_4AB606BBEF6C,TXN_71BF063ABD84,2025-06-22T08:40:12.213307,5.89,168.52882,262731.37,Within 15 minutes,2025-06-22T09:11:40.166923,2025-06-22T09:12:12.213307,2026-03-24 16:14:12
DSC_BDB3C23C01A2,TXN_5988C489150B,2026-03-09T09:24:12.213307,4.16,2026.138733,702381.25,Within 2 business days,2026-03-10T19:27:04.959050,2026-03-09T09:57:12.213307,2026-03-24 16:14:12
DSC_1B4693119457,TXN_47F77798860A,2025-09-03T18:55:12.213307,4.59,2073.020917,312507.9,Within 1 hour,2025-09-03T19:57:13.751127,2025-09-03T19:32:12.213307,2026-03-24 16:14:12
DSC_7EB50299EA08,TXN_59B690993732,2025-07-27T05:49:12.213307,2.46,18.014565,23890.56,Within 1 hour,2025-07-27T07:16:56.634874,2025-07-27T06:20:12.213307,2026-03-24 16:14:12
DSC_72BD22F3E279,TXN_A8D686FE5D93,2026-01-20T11:05:12.213307,3.99,56.236394,72692.85,Within 30 minutes,2026-01-20T11:41:12.690617,2026-01-20T11:38:12.213307,2026-03-24 16:14:12
DSC_87B143EFF289,TXN_9220E7B51496,2026-01-02T23:37:12.213307,5.13,57.981533,31393.52,Within 1 hour,2026-01-03T00:49:56.915469,2026-01-03T00:11:12.213307,2026-03-24 16:14:12
DSC_0370C7B6D2A8,TXN_775721F2E2DF,2025-05-16T11:40:12.213307,3.45,168.452161,319587.44,Within 15 minutes,,2025-05-16T12:18:12.213307,2026-03-24 16:14:12
DSC_4D2C7051A945,TXN_E64156372963,2025-12-28T19:49:12.213307,7.11,2012.103666,2033934.99,Within 1 hour,2025-12-28T21:00:23.738429,2025-12-28T20:29:12.213307,2026-03-24 16:14:12
DSC_8153DA56CE7C,TXN_BA568AEF6EA8,2026-02-19T09:54:12.213307,6.06,2041.929012,1848660.43,Within 1 hour,2026-02-19T10:59:09.372221,2026-02-19T10:32:12.213307,2026-03-24 16:14:12
DSC_43A1C975DFE6,TXN_8B23D90A4E3F,2025-06-08T11:46:12.213307,5.46,56.751188,81914.1,Within 30 minutes,,2025-06-08T12:17:12.213307,2026-03-24 16:14:12
DSC_2472BA99D3E5,TXN_BEB4621F2795,2025-03-30T01:36:12.213307,3.44,18.034951,35114.77,Within 4 hours,2025-03-30T04:50:31.898995,2025-03-30T02:15:12.213307,2026-03-24 16:14:12
DSC_151B317C7E6F,TXN_5C5C2D4145AD,2025-09-30T01:00:12.213307,3.5,170.145447,198280.7,Within 15 minutes,,2025-09-30T01:34:12.213307,2026-03-24 16:14:12
DSC_DD7A83B21789,TXN_0813E02F4AE3,2025-08-24T10:17:12.213307,2.55,82.515373,107477.1,Within 2 hours,2025-08-24T12:04:10.356992,2025-08-24T10:48:12.213307,2026-03-24 16:14:12
DSC_D1CFFA603C82,TXN_9F19CA48E2AB,2025-10-14T02:37:12.213307,2.01,82.09011,26526.6,Within 2 hours,2025-10-14T03:33:12.170668,2025-10-14T03:13:12.213307,2026-03-24 16:14:12
DSC_62242982A37A,TXN_DA50E319B543,2025-11-21T06:49:12.213307,4.49,166.15348,178588.41,Within 24 hours,2025-11-21T18:40:05.266337,2025-11-21T07:20:12.213307,2026-03-24 16:14:12
DSC_D6D5941AF2E2,TXN_A838EDCCC318,2025-10-20T00:57:12.213307,5.15,56.855952,48523.14,Within 24 hours,2025-10-20T11:30:02.569681,2025-10-20T01:35:12.213307,2026-03-24 16:14:12
DSC_AC205054229F,TXN_A40F1203CC3A,2025-06-15T02:13:12.213307,6.64,2029.305365,2034764.2,Within 1 hour,2025-06-15T03:30:22.178422,2025-06-15T02:53:12.213307,2026-03-24 16:14:12
DSC_B8C0DE98B4BC,TXN_9E27C3AA9996,2025-11-06T15:39:12.213307,5.74,166.493878,205992.89,Within 15 minutes,,2025-11-06T16:11:12.213307,2026-03-24 16:14:12
DSC_48BE435CCD02,TXN_E1B4E63338C3,2025-11-13T05:08:12.213307,4.76,17.860383,1262.91,Within 4 hours,2025-11-13T07:14:13.565663,2025-11-13T05:40:12.213307,2026-03-24 16:14:12
DSC_29A184764A77,TXN_8E73F9EC1113,2026-03-02T21:56:12.213307,2.72,18.087944,3449.73,Within 4 hours,2026-03-03T00:32:58.148151,2026-03-02T22:34:12.213307,2026-03-24 16:14:12
DSC_D1DB7E14AB57,TXN_C6B6511BD499,2026-02-14T03:43:12.213307,4.28,2040.032469,2054720.7,Within 1 hour,2026-02-14T04:44:39.999050,2026-02-14T04:23:12.213307,2026-03-24 16:14:12
DSC_76BF1659B7A5,TXN_8DD8F062AD00,2025-04-01T12:39:12.213307,4.5,2023.773703,1602221.64,Within 1 hour,2025-04-01T13:09:24.718948,2025-04-01T13:19:12.213307,2026-03-24 16:14:12
DSC_FA511387EC2F,TXN_601AB3CCB25D,2025-09-12T08:06:12.213307,3.47,17.634839,19967.05,Within 4 hours,,2025-09-12T08:43:12.213307,2026-03-24 16:14:12
DSC_DE57100CFACD,TXN_230DC0EEE59B,2025-12-13T19:08:12.213307,5.87,170.686838,85051.54,Within 24 hours,2025-12-14T17:54:18.743612,2025-12-13T19:43:12.213307,2026-03-24 16:14:12
DSC_A5D62F15D6F6,TXN_964951F749A6,2026-03-07T15:06:12.213307,4.4,171.796006,163700.98,Within 15 minutes,2026-03-07T15:20:20.144044,2026-03-07T15:42:12.213307,2026-03-24 16:14:12
DSC_B51D261826EF,TXN_AA46D1E396CB,2025-08-09T23:28:12.213307,5.25,57.752283,114506.61,Within 24 hours,,2025-08-09T23:59:12.213307,2026-03-24 16:14:12
DSC_B093EE2649D5,TXN_08675DBF9761,2026-02-15T04:43:12.213307,3.96,83.148906,126695.65,Within 2 hours,,2026-02-15T05:18:12.213307,2026-03-24 16:14:12
DSC_5926552E17A8,TXN_9E645946DDA7,2025-04-26T21:45:12.213307,3.59,170.339459,211358.9,Within 24 hours,2025-04-27T16:43:46.850129,2025-04-26T22:16:12.213307,2026-03-24 16:14:12
DSC_D7241ACA4CF3,TXN_CBECF05E458D,2025-09-18T15:18:12.213307,5.45,56.832932,9270.59,Within 24 hours,2025-09-19T04:32:37.270187,2025-09-18T15:53:12.213307,2026-03-24 16:14:12
DSC_BA882BDDFB74,TXN_0C2BF5CABA6C,2025-12-13T07:29:12.213307,2.51,17.777466,16490.56,Within 1 hour,2025-12-13T08:31:00.662410,2025-12-13T08:01:12.213307,2026-03-24 16:14:12
DSC_4562BDCB0373,TXN_9E1AA27FD3FD,2025-11-24T23:17:12.213307,2.78,17.970077,29559.7,Within 4 hours,2025-11-25T02:24:04.678365,2025-11-24T23:51:12.213307,2026-03-24 16:14:12
DSC_99E955C4C587,TXN_892CC22834C9,2026-02-15T14:03:12.213307,4.67,168.769937,222835.39,Within 24 hours,2026-02-16T10:31:29.626327,2026-02-15T14:41:12.213307,2026-03-24 16:14:12
DSC_3904326907BA,TXN_59EADBFB6100,2026-01-08T15:22:12.213307,3.91,18.027536,30807.08,Within 1 hour,,2026-01-08T15:57:12.213307,2026-03-24 16:14:12
DSC_A125E702994C,TXN_9A7255A23A1B,2025-03-30T10:23:12.213307,5.05,2023.403648,2574801.38,Within 1 hour,2025-03-30T11:45:56.833356,2025-03-30T11:00:12.213307,2026-03-24 16:14:12
