tx_id,customer_id,corridor,send_country,receive_country,send_amount,send_currency,receive_amount,receive_currency,disclosed_fee,charged_fee,disclosed_fx_rate,applied_fx_rate,transfer_method,promised_delivery_ts,actual_delivery_ts,status,created_at
TXN_94D791943F1C,CUS_1B34004AE9AA,UK->NG,UK,NG,406.54,GBP,832791.46,NGN,6.25,6.25,2048.485905,2048.485905,bank_deposit,2026-03-12T05:10:12.213307,2026-03-12T02:01:36.730799,completed,2026-03-10T05:10:12.213307
TXN_DF8DB09769C8,CUS_FEA0D0B67DF2,UK->NG,UK,NG,1888.36,GBP,3914494.28,NGN,6.72,6.72,2072.959756,2072.959756,mobile_money,2025-05-09T08:50:12.213307,2025-05-09T08:38:59.916848,completed,2025-05-09T07:50:12.213307
TXN_B83321F2E221,CUS_BBB595F6F53F,US->PH,US,PH,1387.2,USD,80520.03,PHP,4.25,4.25,58.045003,58.045003,cash_pickup,2025-12-09T06:07:12.213307,2025-12-09T05:50:18.096194,completed,2025-12-09T05:07:12.213307
TXN_B8EA9D172B8A,CUS_09FEC97BB65E,UK->NG,UK,NG,1843.29,GBP,3828997.65,NGN,5.46,5.46,2077.262746,2077.262746,mobile_money,2025-04-08T08:25:12.213307,2025-04-08T07:56:41.717167,completed,2025-04-08T07:25:12.213307
TXN_012230ACA1AF,CUS_BE222612DD71,UK->KE,UK,KE,513.03,GBP,87457.49,KES,3.54,3.54,170.472477,170.472477,bank_deposit,2025-08-06T17:32:12.213307,2025-08-06T09:56:45.868412,completed,2025-08-05T17:32:12.213307
TXN_D8BDE8B33614,CUS_33920495D1AB,US->IN,US,IN,675.34,USD,57409.1,INR,1.17,1.17,85.0077,85.0077,bank_deposit,2025-11-23T08:52:12.213307,2025-11-25T14:14:14.081428,completed,2025-11-23T06:52:12.213307
TXN_4AA9314C0584,CUS_068CF63F8BB2,UK->NG,UK,NG,1142.2,GBP,2368638.2,NGN,6.8,7.06,2073.750831,2073.750831,bank_deposit,2026-01-10T07:43:12.213307,2026-01-11T10:56:28.236163,completed,2026-01-08T07:43:12.213307
TXN_9C7DB9835811,CUS_AC2441984953,US->IN,US,IN,846.35,USD,69974.29,INR,2.72,2.72,82.677724,82.677724,bank_deposit,2026-03-12T16:49:12.213307,2026-03-12T15:57:02.098190,completed,2026-03-12T14:49:12.213307
TXN_3ABE020B49D2,CUS_52F58AB4BE4C,US->PH,US,PH,605.79,USD,34938.43,PHP,3.94,3.94,57.674167,57.674167,bank_deposit,2025-12-27T09:20:12.213307,2025-12-27T01:22:12.498562,completed,2025-12-26T09:20:12.213307
TXN_C62F08C17365,CUS_9CE7AB9E9BDF,US->PH,US,PH,286.25,USD,16697.21,PHP,4.33,4.33,58.330881,58.330881,bank_deposit,2025-05-17T23:25:12.213307,2025-05-17T19:25:48.940026,completed,2025-05-16T23:25:12.213307
TXN_7B5EDB8BF3B2,CUS_50283A496B4C,UK->KE,UK,KE,1269.18,GBP,217650.83,KES,3.88,3.88,171.489331,171.489331,bank_deposit,2025-04-04T05:16:12.213307,2025-04-04T03:16:04.902831,completed,2025-04-03T05:16:12.213307
TXN_EB6A2B9CBFEE,CUS_A7D8D0C4245C,US->IN,US,IN,1301.44,USD,106606.68,INR,2.43,2.43,81.914402,81.914402,bank_deposit,2026-01-05T06:19:12.213307,2026-01-05T06:07:48.993725,completed,2026-01-05T04:19:12.213307
TXN_8D5648B4EEC9,CUS_36DED683526B,US->MX,US,MX,1802.18,USD,31791.44,MXN,3.66,3.66,17.640546,17.640546,cash_pickup,2026-01-13T12:37:12.213307,2026-01-15T09:00:48.443231,completed,2026-01-13T11:37:12.213307
TXN_9246270F35A6,CUS_FB306C6C9321,US->PH,US,PH,36.83,USD,2098.57,PHP,5.22,5.46,56.98002,56.98002,bank_deposit,2026-03-23T09:58:12.213307,2026-03-23T04:22:22.862403,completed,2026-03-22T09:58:12.213307
TXN_ADA5C8EB6D5C,CUS_FBD5363E3294,UK->NG,UK,NG,1470.91,GBP,2985043.84,NGN,7.37,7.37,2029.38578,2029.38578,bank_deposit,2025-05-21T00:09:12.213307,,cancelled,2025-05-19T00:09:12.213307
TXN_5090F150E0C2,CUS_96B6D3FC45F4,UK->KE,UK,KE,1377.26,GBP,236079.98,KES,3.97,3.97,171.412793,171.412793,bank_deposit,2026-03-07T11:07:12.213307,2026-03-07T05:01:26.358565,completed,2026-03-06T11:07:12.213307
TXN_7C7DD5102F45,CUS_FC982E4439FE,UK->NG,UK,NG,145.36,GBP,292901,NGN,7.29,7.85,2015.004105,2015.004105,mobile_money,2025-05-08T23:43:12.213307,2025-05-08T23:15:53.641456,completed,2025-05-08T22:43:12.213307
TXN_1695D76062C7,CUS_6FFDAF75D099,UK->KE,UK,KE,453.97,GBP,76275.26,KES,4.22,4.22,168.018294,168.018294,mobile_money,2025-05-21T20:36:12.213307,2025-05-21T20:30:08.573840,completed,2025-05-21T20:21:12.213307
TXN_52DADCAD99FF,CUS_C254240FEFD0,UK->NG,UK,NG,1893.96,GBP,3824719.31,NGN,5.03,5.03,2019.429823,2019.429823,mobile_money,2025-11-09T19:31:12.213307,,failed,2025-11-09T18:31:12.213307
TXN_AE653B0D8F90,CUS_35A58C3FFDD7,US->IN,US,IN,805.54,USD,66187.49,INR,2.35,2.35,82.165364,82.165364,bank_deposit,2025-07-11T12:08:12.213307,,pending,2025-07-11T10:08:12.213307
TXN_7E0174DA762E,CUS_2E4B7F617B0B,UK->KE,UK,KE,1515.91,GBP,253962.59,KES,4.29,4.29,167.531443,167.531443,bank_deposit,2025-04-12T03:57:12.213307,,pending,2025-04-11T03:57:12.213307
TXN_805E64D10C9C,CUS_DE7680CFB716,UK->NG,UK,NG,1807.26,GBP,3768561.61,NGN,7.85,7.85,2085.234889,2085.234889,bank_deposit,2025-12-22T08:51:12.213307,2025-12-21T00:39:21.845136,completed,2025-12-20T08:51:12.213307
TXN_9A371A50558A,CUS_EB4FEA5179D7,US->IN,US,IN,77.87,USD,6518.45,INR,2.94,2.94,83.709449,83.709449,bank_deposit,2025-11-22T18:13:12.213307,2025-11-23T15:13:02.703792,completed,2025-11-22T16:13:12.213307
TXN_522B0D9E099F,CUS_6DD228854263,UK->NG,UK,NG,1083.35,GBP,2209750.75,NGN,5.88,6.24,2039.738542,2039.738542,bank_deposit,2025-12-03T08:42:12.213307,2025-12-02T00:08:07.594115,completed,2025-12-01T08:42:12.213307
TXN_6C9DC12DB943,CUS_6B01C38F3AB3,US->PH,US,PH,1162.66,USD,67652.02,PHP,5.3,5.3,58.18728,58.18728,bank_deposit,2025-11-21T10:12:12.213307,2025-11-20T18:20:35.125903,completed,2025-11-20T10:12:12.213307
TXN_E442FE453FB9,CUS_3D231A5C5707,US->PH,US,PH,1888.53,USD,107132.97,PHP,5.66,5.66,56.728235,56.728235,bank_deposit,2026-02-06T08:49:12.213307,2026-02-06T01:58:00.777381,completed,2026-02-05T08:49:12.213307
TXN_EA1498ABBDD8,CUS_E60AFC921A70,US->PH,US,PH,1728.67,USD,97232.83,PHP,4.24,4.42,56.247192,56.247192,cash_pickup,2025-04-01T20:05:12.213307,2025-04-01T20:01:12.000259,completed,2025-04-01T19:05:12.213307
TXN_53B734630EED,CUS_2483E3A80DF5,US->IN,US,IN,714.53,USD,59065.73,INR,1.66,1.66,82.663744,82.663744,bank_deposit,2026-03-07T18:07:12.213307,2026-03-07T17:51:17.500797,completed,2026-03-07T16:07:12.213307
TXN_E6E9A16A3FCD,CUS_08D46A3AC32E,UK->NG,UK,NG,62.45,GBP,127751.37,NGN,6.92,6.92,2078.956081,2045.658402,bank_deposit,2025-10-08T08:22:12.213307,2025-10-07T12:02:40.131126,completed,2025-10-06T08:22:12.213307
TXN_CECBECD1D255,CUS_D7463D3730B9,US->PH,US,PH,1198.19,USD,68831.15,PHP,4.6,4.6,57.44594,57.44594,bank_deposit,2025-08-03T17:03:12.213307,2025-08-04T04:43:58.028945,completed,2025-08-02T17:03:12.213307
TXN_72A781170572,CUS_037D5A604624,UK->NG,UK,NG,969.11,GBP,2000680.87,NGN,5.39,5.39,2064.45179,2064.45179,mobile_money,2026-02-05T09:09:12.213307,,cancelled,2026-02-05T08:09:12.213307
TXN_F8AC7E6533A5,CUS_9070F59C9286,US->MX,US,MX,1170.94,USD,20739.85,MXN,4.22,4.22,17.712135,17.712135,cash_pickup,2025-11-12T20:51:12.213307,2025-11-12T20:27:01.068874,completed,2025-11-12T19:51:12.213307
TXN_3AA0ECD9E922,CUS_6BEB530E61C7,UK->NG,UK,NG,763.17,GBP,1548679.33,NGN,5.65,5.65,2029.271764,2029.271764,bank_deposit,2026-03-11T08:00:12.213307,2026-03-10T22:10:42.796031,completed,2026-03-09T08:00:12.213307
TXN_29A2E508748F,CUS_6E201C5CE11D,US->MX,US,MX,526.26,USD,9466.79,MXN,4.98,4.98,17.988809,17.988809,bank_deposit,2026-01-06T18:05:12.213307,2026-01-06T17:41:56.970240,completed,2026-01-06T14:05:12.213307
TXN_FE801B0FAE4E,CUS_93C0C08ADEE3,UK->KE,UK,KE,1159.95,GBP,192394.28,KES,4.88,4.88,165.864283,165.864283,mobile_money,2025-03-26T03:57:12.213307,2025-03-26T03:47:58.900594,completed,2025-03-26T03:42:12.213307
TXN_9069073D8436,CUS_5418F3DDF20A,US->PH,US,PH,102.73,USD,5980.88,PHP,3.56,3.56,58.219383,58.219383,bank_deposit,2025-11-18T18:31:12.213307,2025-11-18T16:06:01.761208,completed,2025-11-17T18:31:12.213307
TXN_F47A8504DDEE,CUS_82484F7984BD,US->IN,US,IN,1226.02,USD,100379.83,INR,3.47,3.47,83.42086,81.874549,bank_deposit,2025-11-04T06:29:12.213307,2025-11-04T06:19:20.019598,completed,2025-11-04T04:29:12.213307
TXN_16B928D64291,CUS_2A5F10D0A850,UK->NG,UK,NG,1198.59,GBP,2477502.96,NGN,4.97,4.97,2067.014543,2067.014543,bank_deposit,2025-08-15T16:36:12.213307,,failed,2025-08-13T16:36:12.213307
TXN_7D77597ABD7E,CUS_B5F30C55ED9D,US->PH,US,PH,1259.84,USD,71972.53,PHP,5.96,6.21,57.838699,57.12831,cash_pickup,2025-10-12T21:00:12.213307,2025-10-12T20:22:02.664222,completed,2025-10-12T20:00:12.213307
TXN_3360C9C22FDA,CUS_FC809C800FD1,UK->NG,UK,NG,1224.57,GBP,2498806.29,NGN,4.71,4.71,2040.558143,2040.558143,bank_deposit,2026-02-10T16:27:12.213307,2026-02-09T09:00:46.231166,completed,2026-02-08T16:27:12.213307
TXN_E5D3FCE0AA4E,CUS_DE466E130571,US->IN,US,IN,1132.42,USD,93242.2,INR,1.92,1.92,82.338885,82.338885,bank_deposit,2026-01-12T15:57:12.213307,2026-01-15T03:53:00.435943,completed,2026-01-12T13:57:12.213307
TXN_C80CD40B3DB6,CUS_ED1367CB6D73,UK->KE,UK,KE,1182.27,GBP,198277.42,KES,4.23,4.23,167.709083,167.709083,mobile_money,2025-08-24T22:06:12.213307,2025-08-25T04:23:57.313198,completed,2025-08-24T21:51:12.213307
TXN_9FB74691272C,CUS_729817179799,US->MX,US,MX,650.63,USD,11244.76,MXN,2.14,2.14,17.496686,17.282887,cash_pickup,2025-05-17T03:44:12.213307,2025-05-17T03:09:27.497985,completed,2025-05-17T02:44:12.213307
TXN_85EE3934047C,CUS_02B07CFFE597,US->IN,US,IN,1528.89,USD,127574.36,INR,1.24,1.24,83.442474,83.442474,bank_deposit,2025-05-14T00:12:12.213307,,pending,2025-05-13T22:12:12.213307
TXN_1B2064E08CE7,CUS_BD6BF482068F,US->MX,US,MX,1061.78,USD,19047.9,MXN,4.23,4.23,18.177786,17.939593,bank_deposit,2025-11-05T09:51:12.213307,2025-11-05T08:53:08.291416,completed,2025-11-05T05:51:12.213307
TXN_191816C2C57C,CUS_CAF66E2B3626,US->MX,US,MX,1164.79,USD,20946.62,MXN,2.63,2.63,17.983169,17.983169,bank_deposit,2025-07-22T08:54:12.213307,,cancelled,2025-07-22T04:54:12.213307
TXN_E50C416606FE,CUS_A8B877AAFD6E,UK->KE,UK,KE,1433.43,GBP,241560.09,KES,5.87,5.87,168.518931,168.518931,bank_deposit,2025-06-09T14:55:12.213307,2025-06-09T01:51:50.356106,completed,2025-06-08T14:55:12.213307
TXN_C246576EF286,CUS_13E703E5C9C2,UK->NG,UK,NG,551.8,GBP,1131699.6,NGN,5.6,5.6,2083.211951,2050.923521,mobile_money,2025-12-16T20:32:12.213307,2025-12-16T19:50:49.937075,completed,2025-12-16T19:32:12.213307
TXN_336C5F625211,CUS_3AC86F93BEA2,US->PH,US,PH,773.9,USD,44752.68,PHP,4.77,4.77,57.827471,57.827471,cash_pickup,2026-03-10T16:30:12.213307,2026-03-10T16:15:35.908944,completed,2026-03-10T15:30:12.213307
TXN_608CBEF11593,CUS_4685804EE917,US->MX,US,MX,58.83,USD,1033.18,MXN,4.48,4.48,17.562186,17.562186,cash_pickup,2026-02-06T22:05:12.213307,2026-02-06T21:29:46.546121,completed,2026-02-06T21:05:12.213307
TXN_1E18BB9ECBC6,CUS_AECF96AE4DB9,US->IN,US,IN,361.65,USD,30134.27,INR,2.76,2.76,84.196526,83.324412,bank_deposit,2026-03-22T11:29:12.213307,2026-03-22T10:47:42.803778,completed,2026-03-22T09:29:12.213307
TXN_89F3D783C2BD,CUS_2DDE26999BAA,US->PH,US,PH,277.63,USD,15431.63,PHP,4.37,4.37,56.147187,55.583433,mobile_money,2026-01-14T12:33:12.213307,2026-01-14T12:24:57.452710,completed,2026-01-14T12:03:12.213307
TXN_43D5B71C467C,CUS_5E9282AD8976,US->IN,US,IN,1120.68,USD,93790.67,INR,2.18,2.18,83.69086,83.69086,bank_deposit,2026-02-18T21:37:12.213307,2026-02-18T20:32:41.574138,completed,2026-02-18T19:37:12.213307
TXN_1C3FB07AEA11,CUS_D67DF86EC15B,UK->KE,UK,KE,318.27,GBP,52884.21,KES,4.68,4.68,166.16146,166.16146,mobile_money,2025-10-20T06:08:12.213307,2025-10-22T06:10:12.847989,completed,2025-10-20T05:53:12.213307
TXN_5CF9F4F32CAC,CUS_34609584CBE7,UK->KE,UK,KE,766.49,GBP,130735.81,KES,3.21,3.21,170.56427,170.56427,bank_deposit,2026-01-18T07:40:12.213307,2026-01-19T02:45:59.641609,completed,2026-01-17T07:40:12.213307
TXN_5368137AFB72,CUS_E541C0FB4B59,US->MX,US,MX,429.26,USD,7635.93,MXN,3.96,3.96,17.788596,17.788596,cash_pickup,2025-06-05T04:02:12.213307,2025-06-05T03:40:31.750607,completed,2025-06-05T03:02:12.213307
TXN_FF443B2F025D,CUS_EFC50BDAB9CC,US->MX,US,MX,568.96,USD,10167.97,MXN,2.41,2.41,18.129541,17.871157,bank_deposit,2025-07-09T08:43:12.213307,2025-07-09T07:01:02.313178,completed,2025-07-09T04:43:12.213307
TXN_A6562EE1553D,CUS_12905DCDC349,UK->KE,UK,KE,1214.18,GBP,205888.51,KES,5.68,5.68,169.570005,169.570005,mobile_money,2026-02-20T19:53:12.213307,,pending,2026-02-20T19:38:12.213307
TXN_4D0BECD6F022,CUS_B8A6AA04523B,UK->NG,UK,NG,741.66,GBP,1513344.15,NGN,4.54,4.54,2040.482369,2040.482369,mobile_money,2025-11-14T21:02:12.213307,2025-11-14T20:26:15.490647,completed,2025-11-14T20:02:12.213307
TXN_0A14BF2E1489,CUS_DF20B160AE66,UK->KE,UK,KE,1974.27,GBP,338672.13,KES,3.79,3.79,171.542967,171.542967,bank_deposit,2025-12-27T01:38:12.213307,2025-12-26T16:24:06.722380,completed,2025-12-26T01:38:12.213307
TXN_996A536299E5,CUS_EBC741324301,US->MX,US,MX,844,USD,15364.98,MXN,2.64,2.64,18.20495,18.20495,bank_deposit,2025-06-08T17:56:12.213307,2025-06-08T17:24:14.598559,completed,2025-06-08T13:56:12.213307
TXN_72F914AE9FD6,CUS_037D5A604624,UK->NG,UK,NG,73.98,GBP,151494.18,NGN,6.6,7.07,2047.772051,2047.772051,bank_deposit,2026-01-20T08:55:12.213307,2026-01-19T11:55:59.231728,completed,2026-01-18T08:55:12.213307
TXN_9C12FB6C9833,CUS_4E29A2DB2E93,US->PH,US,PH,599.51,USD,34704.56,PHP,4.63,4.63,57.888217,57.888217,bank_deposit,2025-06-03T08:34:12.213307,2025-06-02T22:53:03.892791,completed,2025-06-02T08:34:12.213307
TXN_53AB43D72F55,CUS_0F8D6BF0566C,UK->KE,UK,KE,673.64,GBP,114751.84,KES,3.95,3.95,170.345935,170.345935,bank_deposit,2026-01-07T06:47:12.213307,2026-01-07T03:44:07.732680,completed,2026-01-06T06:47:12.213307
TXN_5632C0FDB8A2,CUS_EFDD81C311C5,US->IN,US,IN,170.34,USD,14108.76,INR,1.68,1.68,83.854495,82.827034,bank_deposit,2025-04-08T05:19:12.213307,2025-04-08T05:09:02.023762,completed,2025-04-08T03:19:12.213307
TXN_71AA0DFD16F4,CUS_AE1E93890216,US->PH,US,PH,1788.36,USD,101464.31,PHP,4.79,4.79,56.735955,56.735955,cash_pickup,2025-06-21T15:50:12.213307,2025-06-23T02:05:04.445470,completed,2025-06-21T14:50:12.213307
TXN_4A60708816BA,CUS_DBE38F5497F4,UK->KE,UK,KE,1008.47,GBP,171150.4,KES,5.09,5.09,169.712931,169.712931,bank_deposit,2025-07-08T09:33:12.213307,2025-07-08T08:14:46.396956,completed,2025-07-07T09:33:12.213307
TXN_7847F4F6EED9,CUS_9E5CED496B86,US->MX,US,MX,526.06,USD,9213.48,MXN,4.74,4.74,17.51413,17.51413,bank_deposit,2025-08-22T15:06:12.213307,2025-08-22T12:41:45.571763,completed,2025-08-22T11:06:12.213307
TXN_CB4D1B9F1111,CUS_CFF39AC763FE,UK->NG,UK,NG,1181.27,GBP,2420087.39,NGN,4.02,4.02,2048.71654,2048.71654,mobile_money,2025-05-20T00:34:12.213307,2025-05-20T00:11:10.394785,completed,2025-05-19T23:34:12.213307
TXN_48B845D00AC2,CUS_4618D60CC460,US->IN,US,IN,1827.07,USD,148754.04,INR,2.91,3.1,82.844896,81.416716,bank_deposit,2026-02-23T21:36:12.213307,2026-02-23T20:55:14.490967,completed,2026-02-23T19:36:12.213307
TXN_BE455AAE0F5D,CUS_E86B354469DE,UK->KE,UK,KE,1117.6,GBP,188520.2,KES,3.09,3.09,168.683068,168.683068,bank_deposit,2025-10-24T00:23:12.213307,2025-10-23T16:59:02.873731,completed,2025-10-23T00:23:12.213307
TXN_97454915AE0B,CUS_0892FB8BFE6F,US->PH,US,PH,689.96,USD,39215.47,PHP,5.23,5.23,57.838181,56.837303,mobile_money,2025-08-26T09:04:12.213307,2025-08-26T08:57:52.122730,completed,2025-08-26T08:34:12.213307
TXN_9703D85AC4D3,CUS_EFC50BDAB9CC,US->PH,US,PH,1436.86,USD,80729.34,PHP,3.66,3.66,56.184552,56.184552,bank_deposit,2026-02-15T13:36:12.213307,2026-02-15T05:47:38.013346,completed,2026-02-14T13:36:12.213307
TXN_613974465D07,CUS_B7CC648E2887,US->PH,US,PH,196.54,USD,11059.68,PHP,5.85,5.85,56.271928,56.271928,mobile_money,2025-11-15T12:45:12.213307,2025-11-15T12:25:23.558173,completed,2025-11-15T12:15:12.213307
TXN_0CBF5F6CAC15,CUS_3C334999E63B,US->IN,US,IN,1355.11,USD,114077.02,INR,2.86,3.07,84.18285,84.18285,bank_deposit,2026-01-13T01:39:12.213307,2026-01-15T11:12:09.935393,completed,2026-01-12T23:39:12.213307
TXN_8D844E5370E7,CUS_686F3E4E6F2D,UK->NG,UK,NG,120.64,GBP,248290.42,NGN,5.13,5.13,2058.110256,2058.110256,mobile_money,2025-04-08T14:38:12.213307,2025-04-08T14:19:00.283657,completed,2025-04-08T13:38:12.213307
TXN_DD0552AD2F3B,CUS_24D677BCFF5D,US->IN,US,IN,793.12,USD,66771.69,INR,2.83,2.98,84.188631,84.188631,bank_deposit,2025-09-21T05:15:12.213307,2025-09-21T04:41:23.714795,completed,2025-09-21T03:15:12.213307
TXN_45A4FBC95DE3,CUS_13460B38788E,US->MX,US,MX,1738.74,USD,30469.5,MXN,3.43,3.43,17.523895,17.523895,cash_pickup,2025-07-08T10:50:12.213307,,pending,2025-07-08T09:50:12.213307
TXN_43180B628497,CUS_278F0ECEB6E6,UK->KE,UK,KE,230.8,GBP,38233.24,KES,3.13,3.13,165.655268,165.655268,bank_deposit,2025-12-29T12:49:12.213307,2025-12-29T09:59:46.605866,completed,2025-12-28T12:49:12.213307
TXN_5E175685C9F4,CUS_DF20B160AE66,UK->NG,UK,NG,337.11,GBP,696441.81,NGN,7.53,7.53,2065.91857,2065.91857,bank_deposit,2025-05-19T09:56:12.213307,,pending,2025-05-17T09:56:12.213307
TXN_C97C405E95A3,CUS_A7D8D0C4245C,US->PH,US,PH,1065.2,USD,61513.54,PHP,3.91,3.91,57.74835,57.74835,mobile_money,2026-02-16T14:10:12.213307,2026-02-16T14:08:21.904797,completed,2026-02-16T13:40:12.213307
TXN_4B38664FC22B,CUS_24D677BCFF5D,US->PH,US,PH,1374.91,USD,75923.69,PHP,4.44,4.44,56.296318,55.220847,cash_pickup,2025-06-24T03:33:12.213307,2025-06-26T19:56:26.547976,completed,2025-06-24T02:33:12.213307
TXN_F5D713EBD2EB,CUS_DF20B160AE66,UK->NG,UK,NG,926,GBP,1922535.05,NGN,5.37,5.57,2076.171758,2076.171758,bank_deposit,2025-11-26T14:56:12.213307,2025-11-26T07:38:22.174665,completed,2025-11-24T14:56:12.213307
TXN_C0DE982A0FC9,CUS_EF6495EEFEC0,US->MX,US,MX,1653.72,USD,29818.76,MXN,3.97,3.97,18.031325,18.031325,bank_deposit,2026-03-12T18:39:12.213307,,pending,2026-03-12T14:39:12.213307
TXN_F33F19981373,CUS_E6899435C71C,US->IN,US,IN,36.05,USD,2953.96,INR,3.14,3.14,81.94054,81.94054,bank_deposit,2025-06-23T02:52:12.213307,2025-06-23T02:14:53.042378,completed,2025-06-23T00:52:12.213307
TXN_207D7736E98D,CUS_15F29182FFB3,US->MX,US,MX,1629.1,USD,28596.3,MXN,4.91,5.19,17.553437,17.553437,cash_pickup,2025-09-06T05:39:12.213307,2025-09-06T05:16:49.454901,completed,2025-09-06T04:39:12.213307
TXN_5E648279B0C0,CUS_DDD959DA03B4,UK->KE,UK,KE,1248.61,GBP,207009.64,KES,3.45,3.45,165.79207,165.79207,bank_deposit,2025-10-31T22:40:12.213307,2025-10-31T06:25:18.436657,completed,2025-10-30T22:40:12.213307
TXN_89B5DBEFFDA2,CUS_3EF770EF0BF5,US->PH,US,PH,1056.04,USD,60225.48,PHP,3,3,57.029547,57.029547,bank_deposit,2025-06-24T19:58:12.213307,2025-06-27T04:43:05.030331,completed,2025-06-23T19:58:12.213307
TXN_26E447B1B25E,CUS_378F24E37056,US->PH,US,PH,903.35,USD,52122.38,PHP,3.57,3.57,57.698992,57.698992,bank_deposit,2025-08-09T19:47:12.213307,2025-08-10T11:42:27.675907,completed,2025-08-08T19:47:12.213307
TXN_58E32D3B86FF,CUS_A9FFFDEC3869,UK->NG,UK,NG,864.34,GBP,1748621.81,NGN,5.22,5.22,2023.071725,2023.071725,mobile_money,2025-10-05T23:26:12.213307,2025-10-05T23:14:55.060096,completed,2025-10-05T22:26:12.213307
TXN_02DCC8C1810B,CUS_52F58AB4BE4C,US->IN,US,IN,35.87,USD,2968.52,INR,1.6,1.6,83.477042,82.757743,bank_deposit,2025-11-01T23:31:12.213307,2025-11-01T22:16:34.934458,completed,2025-11-01T21:31:12.213307
TXN_601579CC0C35,CUS_068CF63F8BB2,UK->NG,UK,NG,918.81,GBP,1917693.05,NGN,4.6,4.6,2087.148649,2087.148649,mobile_money,2025-05-24T00:26:12.213307,2025-05-24T00:13:30.608176,completed,2025-05-23T23:26:12.213307
TXN_7484F5B5A775,CUS_11A52BE99684,UK->NG,UK,NG,425.75,GBP,858299.32,NGN,4.39,4.71,2015.970229,2015.970229,bank_deposit,2025-09-09T15:03:12.213307,2025-09-10T05:05:22.064534,completed,2025-09-07T15:03:12.213307
TXN_961A17F02814,CUS_B06F7DC14926,US->IN,US,IN,1746.22,USD,145286.25,INR,3.6,3.6,83.200428,83.200428,bank_deposit,2025-09-30T03:13:12.213307,2025-10-01T09:53:39.151176,completed,2025-09-30T01:13:12.213307
TXN_342467839561,CUS_FA4B7EF83C68,US->IN,US,IN,96.12,USD,8082.4,INR,1.94,1.94,84.086522,84.086522,bank_deposit,2025-10-06T19:40:12.213307,2025-10-09T14:34:26.801370,completed,2025-10-06T17:40:12.213307
TXN_F23CC9120E3B,CUS_EF6495EEFEC0,US->PH,US,PH,600.16,USD,34841.4,PHP,4.19,4.19,58.05352,58.05352,bank_deposit,2025-11-22T20:16:12.213307,2025-11-22T15:23:45.071884,completed,2025-11-21T20:16:12.213307
TXN_78829ED78C59,CUS_57F09FFC5548,US->MX,US,MX,38.31,USD,676.45,MXN,4.02,4.02,17.657162,17.657162,cash_pickup,2026-03-08T17:41:12.213307,,pending,2026-03-08T16:41:12.213307
TXN_C1105E00E7BB,CUS_1855B76E9822,UK->KE,UK,KE,1649.59,GBP,279664.56,KES,5.79,5.79,169.535799,169.535799,mobile_money,2025-07-29T14:23:12.213307,,pending,2025-07-29T14:08:12.213307
TXN_ABFCD16B25CF,CUS_1D2DB9259743,US->PH,US,PH,693.22,USD,39720.39,PHP,3.61,3.61,57.298393,57.298393,mobile_money,2025-08-13T23:56:12.213307,2025-08-13T23:39:59.876066,completed,2025-08-13T23:26:12.213307
TXN_9FE6FC300564,CUS_ED8A885FB6DF,UK->NG,UK,NG,1283.04,GBP,2668120.41,NGN,6.68,6.68,2079.530187,2079.530187,bank_deposit,2025-09-12T10:14:12.213307,2025-09-11T04:54:41.158180,completed,2025-09-10T10:14:12.213307
TXN_C4C56C88B50F,CUS_85AC7DDDD9C7,UK->KE,UK,KE,1909.34,GBP,326071.47,KES,3.49,3.49,170.77706,170.77706,bank_deposit,2025-10-02T17:27:12.213307,2025-10-02T13:01:28.280181,completed,2025-10-01T17:27:12.213307
TXN_9211AE14D20B,CUS_C88D60680A6F,UK->NG,UK,NG,1452.8,GBP,2940934.03,NGN,5.08,5.08,2024.321333,2024.321333,bank_deposit,2026-01-16T06:41:12.213307,2026-01-15T18:58:49.968043,completed,2026-01-14T06:41:12.213307
TXN_ADF8F0E81CC6,CUS_06393273A524,UK->NG,UK,NG,504.33,GBP,1051999.31,NGN,4.43,4.43,2085.934423,2085.934423,bank_deposit,2025-05-17T19:11:12.213307,2025-05-17T14:53:53.810677,completed,2025-05-15T19:11:12.213307
TXN_F98E136498DE,CUS_A79C20F534D3,UK->KE,UK,KE,1685.9,GBP,282901.42,KES,5.83,5.83,171.212123,167.804392,bank_deposit,2025-12-29T20:07:12.213307,2025-12-29T12:21:46.210081,completed,2025-12-28T20:07:12.213307
TXN_D1FECCB9C0E8,CUS_1B6A95072BB7,US->MX,US,MX,1422.6,USD,24665.37,MXN,4.89,4.89,17.679817,17.338234,cash_pickup,2025-10-03T01:29:12.213307,2025-10-04T23:13:15.411293,completed,2025-10-03T00:29:12.213307
TXN_B8A81F8DEDA2,CUS_7C9FB09EE5FE,US->IN,US,IN,175.62,USD,14463.05,INR,3.67,3.77,82.354255,82.354255,bank_deposit,2025-10-29T21:08:12.213307,2025-10-29T20:47:59.678965,completed,2025-10-29T19:08:12.213307
TXN_6AE8C7C90924,CUS_8443E2DCAA20,US->MX,US,MX,906.44,USD,16137.13,MXN,3.89,4.16,17.802754,17.802754,cash_pickup,2026-02-12T16:43:12.213307,2026-02-12T16:24:55.193843,completed,2026-02-12T15:43:12.213307
